n_points,duration,cadence_med,cadence_std,cadence_iqr,cadence_min,cadence_max,cadence_max_gap,cadence_frac_large_gaps,flux_mean,flux_median,flux_p05,flux_q25,flux_q75,flux_p95,flux_iqr,flux_p95_p05,flux_mad,flux_std,flux_amp,flux_skew,flux_kurt,amp_norm,std_norm,amp_over_std,amp_over_iqr,std_over_mad,flux_asym,rise_fall_ratio,pre_peak_mean,post_peak_mean,pre_post_ratio,pre_post_median_diff,rise_rate,fall_rate,peak_time_fraction,fwhm_time,t_above_q25,t_above_q75,outlier_frac,frac_above_1sigma,frac_above_2sigma,von_neumann_ratio,autocorr_lag1,err_flux_median,err_flux_mean,snr_median,snr_peak,chi2_const,chi2_reduced,stetson_j,seeing_mean,seeing_std,seeing_flux_corr,seeing_flux_slope,bg_mean,bg_std,bg_flux_corr,bg_flux_slope,event
579,3172.641769999638,1.9930599997751415,38.03019317823477,2.008887499687262,0.013439999893307686,873.836870000232,873.836870000232,0.12802768166089964,1.050478951624833,1.039441375148799,0.985280792570793,1.0176536626205317,1.06463318705131,1.197843277825853,0.04697952443077824,0.21256248525505994,0.023232490253664917,0.059278042268240835,0.37945510941120575,1.8212238198214032,4.071159733190016,0.36122104952629647,0.05642953833254085,6.401276001898344,8.077031728371624,2.551514780422204,-0.07535079380872034,20.79123854840099,1.0414241673438633,1.1167749611525837,0.9325282206086054,-0.05783371968593154,8.493103681059697e-05,-0.0014872438301800654,0.9541099971082929,2299.830830000341,3172.641769999638,63.66735999984667,0.03626943005181347,0.11398963730569948,0.07081174438687392,0.5852728009248868,0.7072241136079654,0.024569907193355982,0.025873262398313723,43.42944819032517,43.429448190325175,3344.161731834075,5.785746940889403,0.7929912208319079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0908
342,3105.62731000036,1.96961999963969,79.9462265458851,2.7185399997979403,0.038359999656677246,1442.0640899999999,1442.0640899999999,0.1466275659824047,1.210353517071844,1.1025544490148418,0.9303793848332227,1.0468875488192388,1.1582438423173809,1.3129933208597089,0.11135629349814202,0.3826139360264862,0.05568939330253908,1.0116230779420874,16.630592636071494,13.112342113008935,195.82576084961184,13.740277036006116,0.8358079384851654,16.439514873368232,149.34578112865236,18.165453382591686,-0.21609951021495144,17.40380245904696,1.1241193957689195,1.340218905983871,0.838758049711058,-0.03907295624420026,0.0056186513816110575,-0.09652551766935899,0.945663402863335,0.0,2.221559999976307,0.0,0.011695906432748537,0.02631578947368421,0.011695906432748537,0.7349792411265819,0.6324677991889014,0.07181777001326861,0.0758181827335171,15.292059221945486,135.71702559476617,27607.053352654017,80.95910074092087,1.7129223980413568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0598
417,3150.6881900001317,1.9907150000799447,46.092465581571744,3.0365124999079853,0.09533999999985099,885.8497999999672,885.8497999999672,0.19230769230769232,1.6408792031914075,1.332907464231335,0.8610898916233057,1.0924460532267923,1.6951182515314007,3.0367074347645207,0.6026721983046084,2.175617543141215,0.2604007986156307,1.4007431276029623,14.157893995805988,6.013698667001115,44.36549813285613,8.62823659917791,0.8536540196734802,10.107416354084739,23.491865122754792,5.379181381354189,-0.8111917686666121,15.51556577069683,1.480372409371046,2.291564178037658,0.6460095787667346,-0.30797587971720586,0.004652323931220757,-0.07028773768772699,0.9394510600554614,7.9617999996989965,32.93980999989435,3.9761999999172986,0.019184652278177457,0.05995203836930456,0.03357314148681055,0.24942873277091465,0.875261307770946,0.25285957344653903,0.2641768331363211,5.145669216863173,45.239008531588716,7952.731140175574,19.117142163883592,1.0204456100759216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0157
827,3168.6348600001074,1.0644300000276417,31.982481941305167,1.3850700001930818,0.004489999730139971,874.6960399998352,874.6960399998352,0.1682808716707022,1.141887085441122,1.1153213095598549,0.9330824879560227,1.0418375349865376,1.1857688739036645,1.3930289905676216,0.14393133891712684,0.459946502611599,0.07318091787716363,0.20332731630407389,1.7874395961417788,3.4932567021319088,17.671705189920274,1.565338306152463,0.1780625412936749,8.790946679631976,12.418696370016786,2.778419869580823,-0.21989607932994248,14.477408317297316,1.1178082137596776,1.3377042930896201,0.8356168246854759,-0.12869859905933434,0.0004796413825079561,-0.007525670746745541,0.935389699651303,68.94387000007555,3127.6898799999617,30.91489000013098,0.022974607013301087,0.07496977025392987,0.036275695284159616,0.6406361374815513,0.6796113617106434,0.08347677588759704,0.08800056170243288,13.571702559476616,27.839389865593063,4430.03621445243,5.363239969070738,0.43109729281762793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0331
829,3166.6487000002526,1.0720899999141693,31.81463809854551,1.158785000210628,0.0022800001315772533,873.7407899997197,873.7407899997197,0.15579710144927536,1.0313392658696519,1.0289635722967527,0.9844643639803757,1.0129779687601013,1.0480934333628718,1.0834278621501388,0.035115464602770485,0.09896349816976302,0.017849860341848656,0.03115410822141634,0.23517329885349658,0.8297245705407,2.2319697235680156,0.22802709703406124,0.030207429555342676,7.548709055707486,6.697143310327788,1.745341847206285,-0.014826678467624976,13.816793673812727,1.0294673691373644,1.0442940476049893,0.9858021995800619,-0.0066492777159650185,3.527773618308833e-05,-0.0006281616133829858,0.9325090149721526,3151.626540000085,3166.6487000002526,997.9680999997072,0.013268998793727383,0.1471652593486128,0.038600723763570564,1.316760273272438,0.3410316532401786,0.021100772778162215,0.02225447240353437,49.35164567082406,51.7017240361014,1531.0282643218707,1.8490679520795539,0.23018277946479151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0330
798,3173.637629999779,1.08202000008896,32.33202915359259,1.8071000003255904,0.014500000048428774,873.7408300000243,873.7408300000243,0.15558343789209536,1.0707650119755092,1.0064680664383254,0.9954054173515262,1.0018437657240267,1.0120454110965418,1.0893334674243174,0.010201645372515111,0.09392805007279115,0.0046456455165819754,0.528140259476375,10.259123991677326,13.514196034626252,217.16624123639292,9.581116189769538,0.49323638106364903,19.424998961163727,1005.634249874738,113.68501053109905,-0.3326296912803972,16.765356823009625,1.0246163517181022,1.3572460429984994,0.7549230716152731,-0.00978073419331249,0.0034196351416175145,-0.0572379123641616,0.9437106718450595,1.8259600000455976,11.95356999989599,0.0,0.011278195488721804,0.023809523809523808,0.015037593984962405,0.3294663911863145,0.835263781049834,0.004630689745121141,0.004644369933820665,217.14724095162586,1085.7362047581294,3582188.731631553,4494.5906293996895,15.83053407072081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0156
1412,3176.6294700000435,0.8176000001840293,24.389742876458406,0.9026149997953326,0.004840000066906214,871.7123399996199,871.7123399996199,0.12189936215450035,1.0336849394694203,1.031810635267591,0.977237220955812,1.0111137119549074,1.0509934271862154,1.081433951297939,0.039879715231307955,0.10419673034212695,0.0201512385556315,0.052181764632817026,0.9579483877419462,7.981460464162535,105.479831045805,0.9267314934796778,0.0504813049318503,18.35791477123589,24.020943534468863,2.589506569968833,-0.032870857685220356,18.174439971035625,1.0308516470724598,1.0637225047576802,0.9690982774753756,-0.023505503232630565,0.00029332821505173465,-0.005314497232137088,0.9478472382238766,6.922719999682158,11.024180000182241,4.04535000026226,0.0056657223796034,0.042492917847025496,0.0084985835694051,0.7402487671338445,0.6297239018415932,0.02665241632986008,0.02801771324190816,38.77629302707605,63.8668355740076,4967.468061933734,3.520530164375432,0.14868707591216407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0665
219,972.681559999939,2.1410749999340624,11.183299412104851,2.2529999999096617,0.019280000124126673,120.36071999976411,120.36071999976411,0.11467889908256881,1.1983558914796117,1.1365799747501515,0.9459760672568875,1.0485772100808928,1.2439416235583058,1.7443745910979578,0.19536441347741307,0.7983985238410702,0.09936745869435959,0.25774958578373686,1.4527187092816478,2.000293267984313,4.420223219248541,1.2122598299975593,0.21508600876947587,5.636163118805328,7.435943340057697,2.5939033680688017,-0.17019251767652954,6.002464695438691,1.158366611135641,1.3285591288121705,0.8718969190112794,-0.1208892760172211,0.0012467237915212634,-0.008747223161820928,0.8571931393454384,48.75053000031039,959.6999499998055,21.010040000081062,0.045662100456621,0.1324200913242009,0.0684931506849315,0.44775518208376525,0.7759362438021031,0.08891064736831521,0.0929916683283546,13.081159093471438,31.021034421660833,1895.0500095118311,8.692889951889134,1.1985245209505868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0893
225,979.6451000003144,2.093455000082031,10.486308905906295,3.0380824997555465,0.2626099996268749,115.33493999997154,115.33493999997154,0.125,1.0840185767572348,1.0413578615284351,0.9826525828295333,1.0120454110965433,1.0705328538333636,1.168866653952097,0.05848744273682027,0.18621407112256383,0.029174992304928482,0.3221040806704917,3.9936308695385434,9.729478344113446,103.09688699332919,3.68409818352487,0.2971388937208469,12.398572726012672,68.2818513284799,11.040416988081919,-0.04815969820421295,3.7624990398630773,1.0498665008889416,1.0980261990931546,0.9561397549129634,0.0,0.00502870034523471,-0.019075983113570744,0.7900262043876968,1.9907399998046458,3.9801900000311434,0.0,0.008888888888888889,0.022222222222222223,0.017777777777777778,0.6545587201174672,0.6726621469073243,0.03744161705342806,0.03843483763526531,27.839389865593063,120.63735608423659,14045.742609342167,62.70420807742039,1.5161617851201765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0403
2789,3177.6644200002775,0.05579000012949109,17.22709765713486,0.770164999528788,0.004339999984949827,872.7787399999797,872.7787399999797,0.32747489239598276,1.0994953720817453,1.090435545543657,0.9444957325077055,1.033713052350582,1.1492115972032406,1.2542958923023164,0.11549854485265865,0.30980015979461095,0.05862491027606587,0.13178624929805213,2.414771262325524,5.4105836198691515,64.84962893394989,2.1962541395271926,0.1198606675792848,18.323393185461995,20.90737390160235,2.2479565201459253,-0.1486125178159765,22.900532147613962,1.0943708743473788,1.2429833921633553,0.8804388548125947,-0.04920626831603414,0.0007357296402642307,-0.016673551556846695,0.9581599274098241,16.684210000094026,2966.8252599998377,6.184829999692738,0.008246683399067766,0.08676945141627823,0.01828612405880244,1.0225383926015539,0.4885574714410507,0.07229928938883906,0.07582877523379873,15.079669510529577,33.92925639869154,7202.186191600056,2.5832805565279973,0.1131610897556444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blg-0892
