2459988.85550 18.896 0.054 6.22 491.0
2459996.88353 18.772 0.039 5.10 426.0
2460001.83587 18.731 0.033 4.56 427.0
2460005.83009 18.845 0.052 6.49 444.0
2460009.80787 18.732 0.052 5.92 653.0
2460013.85668 18.692 0.034 4.44 447.0
2460016.80335 18.775 0.046 5.00 664.0
2460022.78497 18.709 0.034 5.27 317.0
2460024.90601 18.748 0.035 5.01 374.0
2460027.86884 18.770 0.032 4.78 317.0
2460030.76601 18.817 0.032 5.14 294.0
2460032.78180 18.803 0.034 5.07 320.0
2460034.81369 18.756 0.041 6.30 298.0
2460037.75587 18.659 0.034 5.23 422.0
2460039.87886 18.787 0.034 4.66 412.0
2460041.90566 18.925 0.051 5.23 545.0
2460043.87523 18.751 0.038 4.28 583.0
2460049.75217 18.684 0.030 5.26 297.0
2460052.79710 18.874 0.035 4.99 325.0
2460054.92526 18.686 0.053 4.76 1132.0
2460058.75883 18.757 0.037 5.47 368.0
2460060.74142 18.751 0.033 5.04 351.0
2460062.78725 18.861 0.029 4.20 314.0
2460066.70765 18.782 0.039 5.23 404.0
2460068.66155 18.862 0.063 6.51 640.0
2460069.89405 18.755 0.046 4.37 800.0
2460075.84117 18.810 0.035 4.16 499.0
2460083.76286 18.775 0.042 5.45 407.0
2460086.90261 18.765 0.036 4.69 420.0
2460088.86759 18.822 0.042 5.34 391.0
2460090.79333 18.766 0.036 4.99 339.0
2460092.64029 18.714 0.038 5.41 362.0
2460094.90292 18.738 0.034 4.42 436.0
2460096.84272 18.737 0.037 4.19 509.0
2460098.64942 18.868 0.081 6.28 974.0
2460104.83920 18.777 0.044 5.56 457.0
2460105.91708 18.753 0.049 6.16 484.0
2460107.88137 18.771 0.052 7.02 385.0
2460111.62925 18.776 0.033 4.56 337.0
2460112.73775 18.816 0.040 4.94 392.0
2460113.86881 18.719 0.046 6.68 376.0
2460118.80880 18.813 0.047 6.08 352.0
2460120.69747 18.876 0.044 6.21 273.0
2460122.63408 18.820 0.039 5.41 316.0
2460123.86028 18.696 0.043 5.36 540.0
2460125.71788 18.891 0.054 5.33 571.0
2460132.62102 18.748 0.061 6.66 619.0
2460134.67969 18.692 0.038 5.89 327.0
2460140.48254 18.927 0.051 5.92 362.0
2460141.75764 18.762 0.036 5.42 318.0
2460143.75306 18.649 0.031 5.36 310.0
2460149.67083 18.781 0.033 4.74 297.0
2460151.80621 18.873 0.045 5.30 447.0
2460158.52555 18.768 0.050 5.22 688.0
2460159.76441 18.825 0.047 5.00 617.0
2460160.75709 18.825 0.052 5.45 588.0
2460167.56601 18.830 0.048 7.12 261.0
2460169.65955 18.828 0.038 5.72 258.0
2460171.67615 18.771 0.035 5.20 306.0
2460174.63404 18.854 0.044 6.12 294.0
2460179.59593 18.798 0.040 5.64 329.0
2460185.56606 18.778 0.063 6.56 651.0
2460188.59479 18.789 0.051 5.61 608.0
2460201.62219 18.752 0.042 6.15 357.0
2460203.64545 18.775 0.045 6.24 388.0
2460206.60732 18.667 0.046 6.37 447.0
2460214.52980 18.749 0.065 7.13 600.0
2460221.52053 18.788 0.055 6.54 482.0
2460227.56837 18.688 0.048 6.18 511.0
2460232.53185 18.937 0.062 6.11 573.0
2460248.51169 18.853 0.065 6.84 521.0
2460356.87345 18.790 0.038 5.07 365.0
2460367.85889 18.835 0.046 5.26 497.0
2460371.83561 18.788 0.046 5.25 510.0
2460378.83316 18.868 0.043 5.37 377.0
2460381.82799 18.792 0.037 4.42 374.0
2460384.82134 18.772 0.041 4.92 429.0
2460387.82575 18.777 0.041 5.31 381.0
2460390.88453 18.760 0.030 3.93 368.0
2460393.81323 18.784 0.042 4.94 487.0
2460395.88235 18.777 0.040 4.38 515.0
2460398.80593 18.863 0.049 5.09 569.0
2460403.91884 18.830 0.049 4.68 686.0
2460406.86674 18.781 0.042 5.91 361.0
2460410.83933 18.759 0.038 5.34 350.0
2460417.74461 18.878 0.041 4.95 354.0
2460420.75359 18.860 0.041 4.86 372.0
2460424.89328 18.674 0.042 4.75 619.0
2460432.81947 18.802 0.047 5.80 420.0
2460434.85366 18.823 0.046 5.61 428.0
2460436.85695 18.806 0.062 7.39 390.0
2460442.69449 18.808 0.051 6.72 359.0
2460448.88567 18.873 0.042 4.93 410.0
2460450.76390 18.832 0.037 4.79 375.0
2460458.92194 18.788 0.061 5.22 987.0
2460461.73316 18.781 0.031 4.19 488.0
2460463.77282 18.772 0.037 5.43 301.0
2460468.60786 18.655 0.032 4.87 318.0
2460473.77230 18.722 0.039 6.06 295.0
2460478.59109 18.634 0.063 8.02 548.0
2460480.59204 18.794 0.069 7.36 597.0
2460485.88408 18.901 0.070 5.78 916.0
2460488.64026 18.762 0.042 6.25 312.0
2460491.52557 18.757 0.040 6.05 305.0
2460492.81570 18.701 0.032 4.72 333.0
2460501.83809 18.771 0.050 6.39 447.0
2460504.55561 18.757 0.051 7.44 313.0
2460505.80008 18.865 0.054 7.27 311.0
2460513.62878 18.771 0.077 7.57 730.0
2460516.67974 18.749 0.041 5.95 347.0
2460518.70855 18.839 0.049 6.57 366.0
2460521.68173 18.782 0.033 5.16 281.0
2460530.67072 18.848 0.043 5.85 312.0
2460534.50386 18.748 0.037 5.37 336.0
2460542.66052 18.825 0.076 7.52 694.0
2460545.66935 18.798 0.048 6.35 388.0
2460554.48973 18.843 0.062 7.65 361.0
2460556.61286 18.812 0.049 5.98 408.0
2460559.66792 18.771 0.043 5.17 571.0
2460562.52785 18.747 0.048 5.95 525.0
2460569.51853 18.862 0.061 6.42 567.0
2460571.61309 18.879 0.065 6.11 679.0
2460576.52373 18.703 0.055 7.17 412.0
2460581.52026 18.736 0.040 5.92 359.0
2460582.59929 18.830 0.050 6.33 363.0
2460587.58417 18.764 0.041 5.23 458.0
2460605.54017 18.738 0.059 7.33 461.0
2460615.50674 18.747 0.068 7.26 698.0
2460721.87448 18.707 0.051 6.44 520.0
2460726.83167 18.772 0.050 5.82 543.0
2460734.89061 18.751 0.034 5.19 301.0
2460737.89309 18.788 0.039 5.02 394.0
2460740.87711 18.802 0.040 6.01 277.0
2460743.82194 18.829 0.036 4.70 350.0
2460745.84361 18.901 0.037 4.79 302.0
