2457790.87236 19.434 0.112 6.12 789.0
2457790.88789 19.730 0.229 4.69 3014.0
2457791.86746 19.515 0.098 5.19 704.0
2457792.86373 19.748 0.160 6.12 901.0
2457793.86114 19.506 0.110 5.11 947.0
2457795.87407 19.362 0.127 6.10 1108.0
2457796.86780 19.354 0.107 5.35 937.0
2457797.87303 19.611 0.151 5.57 1088.0
2457798.87272 19.657 0.115 4.91 801.0
2457799.86796 19.287 0.111 6.05 880.0
2457800.86247 19.538 0.110 5.22 786.0
2457801.84243 19.557 0.179 6.85 1086.0
2457801.88776 19.660 0.151 5.33 1021.0
2457802.88587 19.086 0.115 7.47 1015.0
2457803.86919 19.154 0.087 4.92 1148.0
2457807.83975 19.488 0.101 5.47 647.0
2457807.88640 19.605 0.088 4.56 622.0
2457808.88407 19.788 0.103 4.53 619.0
2457809.83882 19.849 0.155 5.77 749.0
2457809.88638 19.436 0.094 5.28 638.0
2457810.83550 19.584 0.104 5.20 681.0
2457810.88296 19.742 0.120 5.26 606.0
2457811.85165 19.673 0.111 5.18 653.0
2457811.89691 19.678 0.109 4.81 672.0
2457812.86781 19.607 0.098 4.67 674.0
2457813.81160 19.661 0.138 5.81 815.0
2457814.82165 19.914 0.155 5.78 696.0
2457814.86748 19.556 0.094 4.64 641.0
2457815.83353 19.398 0.091 5.06 707.0
2457815.88059 19.549 0.092 4.85 644.0
2457816.82518 19.843 0.134 5.20 681.0
2457816.87050 19.725 0.111 5.13 635.0
2457817.82173 19.812 0.128 4.92 740.0
2457817.86706 19.444 0.067 3.93 659.0
2457818.80797 19.540 0.095 4.90 666.0
2457818.85327 19.756 0.102 4.47 615.0
2457818.89839 19.536 0.082 4.37 688.0
2457819.83310 19.465 0.097 5.90 638.0
2457819.88479 19.536 0.083 4.55 606.0
2457820.84184 19.577 0.099 4.77 701.0
2457820.88752 19.511 0.082 4.46 633.0
2457821.82588 19.432 0.122 6.30 746.0
2457821.87030 19.354 0.101 5.77 726.0
2457822.80804 19.748 0.173 6.19 969.0
2457822.85268 19.489 0.106 5.33 786.0
2457822.89740 19.392 0.094 5.38 686.0
2457823.83799 19.543 0.104 4.62 875.0
2457823.88258 19.523 0.088 4.45 771.0
2457824.83394 19.623 0.141 5.61 920.0
2457824.87871 19.344 0.105 5.85 843.0
2457825.82567 19.591 0.124 5.28 898.0
2457825.87027 19.440 0.105 5.63 813.0
2457826.78409 19.475 0.132 5.85 1014.0
2457826.82919 19.496 0.122 5.60 917.0
2457826.87387 19.491 0.107 5.34 845.0
2457827.80319 19.716 0.127 5.00 843.0
2457827.84758 19.430 0.084 4.57 762.0
2457827.89229 19.672 0.098 4.34 743.0
2457828.81689 19.561 0.113 5.11 828.0
2457828.86131 19.775 0.104 4.22 749.0
2457828.90619 19.356 0.072 4.20 758.0
2457829.84331 19.358 0.098 4.99 896.0
2457830.85024 19.744 0.132 4.80 941.0
2457830.89185 19.532 0.125 4.96 1147.0
2457834.78845 19.463 0.128 6.88 701.0
2457834.83489 19.494 0.087 4.83 643.0
2457834.88206 19.532 0.089 4.88 615.0
2457835.75620 19.539 0.157 7.90 623.0
2457835.83366 19.125 0.107 7.56 654.0
2457835.88043 19.467 0.100 5.74 622.0
2457836.81774 19.398 0.110 6.58 615.0
2457836.86679 19.518 0.105 5.89 596.0
2457836.91474 19.412 0.113 5.69 893.0
2457837.78488 19.363 0.086 5.66 576.0
2457837.83118 19.595 0.095 5.27 563.0
2457837.87803 19.564 0.081 4.50 575.0
2457838.75448 19.377 0.101 5.98 671.0
2457838.80056 19.724 0.125 5.62 639.0
2457838.85611 19.459 0.072 4.50 610.0
2457838.90393 19.570 0.077 4.31 598.0
2457839.77657 19.530 0.071 4.21 532.0
2457839.83242 19.438 0.070 4.61 552.0
2457839.88296 19.648 0.076 4.04 532.0
2457840.74302 19.687 0.137 6.38 641.0
2457840.79065 19.691 0.104 5.19 566.0
2457840.84726 19.593 0.093 5.14 585.0
2457840.89478 19.697 0.083 4.26 558.0
2457841.77215 19.403 0.124 7.47 614.0
2457841.81823 19.549 0.115 6.10 591.0
2457841.86571 19.250 0.115 7.39 649.0
2457841.91236 19.598 0.126 5.97 674.0
2457842.76544 19.608 0.131 6.57 606.0
2457842.81185 19.618 0.094 5.02 582.0
2457842.85838 19.600 0.108 5.54 617.0
2457842.90438 19.481 0.089 5.13 601.0
2457843.73479 19.362 0.089 5.61 604.0
2457843.78046 19.282 0.087 5.99 576.0
2457843.83598 19.506 0.088 5.34 556.0
2457843.88328 19.716 0.104 5.22 547.0
2457844.73092 19.662 0.118 5.87 610.0
2457844.77699 19.553 0.080 4.61 548.0
2457844.83234 19.698 0.165 7.57 610.0
2457844.87865 19.353 0.111 6.91 620.0
2457845.72297 19.480 0.155 7.74 678.0
2457845.77034 19.675 0.107 5.40 589.0
2457845.82552 19.474 0.080 4.98 574.0
2457845.87270 19.573 0.084 4.83 559.0
2457845.91918 19.762 0.121 5.00 727.0
2457846.77215 19.458 0.085 5.21 563.0
2457846.81808 19.593 0.083 4.60 548.0
2457846.86439 19.615 0.089 4.84 569.0
2457846.91201 19.344 0.081 5.32 597.0
2457847.75160 19.497 0.107 5.82 614.0
2457847.79792 19.649 0.097 4.77 594.0
2457847.85406 19.514 0.090 5.21 587.0
2457847.90312 19.737 0.097 4.62 569.0
2457848.73511 19.483 0.119 6.49 659.0
2457848.78101 19.857 0.118 5.16 573.0
