2459999.86418 18.363 0.030 5.41 439.0
2460003.85233 18.319 0.026 5.13 454.0
2460007.84436 18.281 0.024 5.10 438.0
2460012.83893 18.287 0.029 5.47 574.0
2460015.83696 18.237 0.025 5.12 562.0
2460021.89466 18.278 0.021 4.79 328.0
2460024.86902 18.274 0.021 5.53 288.0
2460027.83610 18.344 0.027 6.37 335.0
2460029.90946 18.300 0.025 4.84 546.0
2460032.83614 18.234 0.020 5.33 278.0
2460034.88147 18.285 0.020 4.89 296.0
2460037.83786 18.215 0.023 5.79 355.0
2460040.76810 18.244 0.027 4.88 674.0
2460042.81069 18.295 0.029 6.07 526.0
2460048.81929 18.257 0.026 6.14 370.0
2460051.80482 18.273 0.023 5.67 291.0
2460054.77509 18.277 0.022 5.50 290.0
2460057.87904 18.272 0.021 4.89 332.0
2460060.72309 18.291 0.022 4.95 375.0
2460062.75788 18.338 0.022 5.10 341.0
2460065.92836 18.275 0.026 5.41 436.0
2460068.72396 18.245 0.029 5.62 550.0
2460070.76403 18.246 0.045 6.75 907.0
2460071.69787 18.319 0.049 5.97 1332.0
2460076.84430 18.265 0.023 4.91 393.0
2460086.71748 18.296 0.027 5.87 344.0
2460087.79775 18.266 0.022 4.51 348.0
2460088.69879 18.250 0.024 5.37 313.0
2460089.87068 18.298 0.028 5.62 384.0
2460092.65257 18.278 0.032 6.61 396.0
2460094.91542 18.220 0.024 4.67 475.0
2460096.85516 18.286 0.027 4.68 509.0
2460098.70979 18.307 0.036 4.88 839.0
2460104.89843 18.276 0.030 4.82 599.0
2460106.74902 18.243 0.025 5.89 285.0
2460108.61399 18.254 0.025 5.74 291.0
2460110.57571 18.244 0.027 5.54 408.0
2460111.80751 18.260 0.025 5.03 373.0
2460112.88496 18.266 0.028 5.76 403.0
2460114.83742 18.259 0.039 7.51 494.0
2460114.84553 18.221 0.037 7.32 496.0
2460119.61252 18.234 0.027 5.79 378.0
2460120.79026 18.265 0.024 5.38 297.0
2460122.70044 18.307 0.027 5.55 355.0
2460124.56812 18.285 0.035 6.20 514.0
