2457838.84676 17.931 0.036 5.24 68.0
2457839.86301 17.845 0.029 4.63 52.0
2457840.88510 17.914 0.033 4.82 57.0
2457841.90359 17.956 0.048 6.96 61.0
2457842.88545 17.892 0.033 5.02 60.0
2457843.89330 17.904 0.034 5.36 48.0
2457844.89168 17.971 0.041 6.31 53.0
2457845.88521 17.904 0.034 5.15 54.0
2457846.88877 17.937 0.036 5.49 58.0
2457847.86565 17.914 0.038 5.96 55.0
2457848.85062 17.965 0.039 5.95 52.0
2457849.83557 17.895 0.029 4.39 56.0
2457850.81691 17.868 0.033 4.82 66.0
2457851.79035 17.903 0.047 6.48 84.0
2457852.86258 18.001 0.043 5.90 67.0
2457854.84554 17.924 0.038 4.63 102.0
2457855.83263 17.903 0.042 4.98 120.0
2457856.79910 17.779 0.049 6.72 111.0
2457862.86792 17.800 0.037 5.72 75.0
2457865.69974 17.896 0.030 4.28 62.0
2457866.73861 17.909 0.031 4.12 62.0
2457867.78884 17.993 0.031 4.01 55.0
2457869.76909 17.855 0.031 4.75 58.0
2457870.82267 17.870 0.031 4.83 55.0
2457871.90034 17.980 0.036 4.75 71.0
2457873.68143 17.858 0.029 4.12 64.0
2457874.68621 17.860 0.043 6.60 75.0
2457876.66735 17.958 0.048 5.99 93.0
2457877.67426 17.959 0.037 4.96 81.0
2457878.74341 17.943 0.031 3.66 82.0
2457879.74972 17.792 0.047 6.15 118.0
2457880.83686 17.937 0.053 6.85 94.0
2457882.71774 17.906 0.042 5.31 104.0
2457890.72121 17.897 0.043 5.56 98.0
2457893.76563 17.884 0.035 4.92 72.0
2457894.67897 17.990 0.036 4.66 67.0
2457895.61320 17.914 0.038 5.13 107.0
2457901.74366 17.867 0.029 4.43 81.0
2457902.78024 17.844 0.032 4.73 66.0
2457903.91652 17.981 0.053 7.11 86.0
2457904.83944 18.063 0.042 5.63 66.0
2457905.75830 17.924 0.037 5.10 66.0
2457906.67265 17.860 0.029 3.83 68.0
2457908.55224 17.975 0.056 5.91 137.0
2457908.83177 17.975 0.038 5.32 73.0
2457909.74070 17.941 0.034 4.04 92.0
2457910.81523 18.021 0.045 5.27 111.0
2457916.72543 17.954 0.046 4.53 171.0
2457917.59600 17.920 0.048 6.15 98.0
2457917.85352 17.915 0.053 5.87 145.0
2457922.65690 17.856 0.034 4.85 69.0
2457923.73250 17.967 0.045 6.09 72.0
2457924.62459 17.885 0.032 4.47 62.0
2457925.58806 17.896 0.038 5.74 63.0
2457925.88412 17.907 0.053 7.38 111.0
2457928.58017 17.975 0.039 5.80 59.0
2457932.77660 18.010 0.043 6.39 59.0
2457933.65362 18.063 0.044 6.66 45.0
2457934.65335 17.936 0.038 5.36 67.0
2458193.84353 17.837 0.033 5.28 56.0
2458195.81020 18.041 0.045 5.55 65.0
2458196.91172 17.902 0.039 4.97 100.0
2458198.82584 17.908 0.032 4.47 66.0
2458200.77551 17.871 0.034 4.90 75.0
2458201.84692 17.884 0.035 5.41 59.0
2458202.91502 17.920 0.028 3.14 94.0
2458204.79767 17.960 0.038 5.24 71.0
2458205.87133 17.970 0.045 6.57 65.0
2458207.75676 17.902 0.044 6.37 119.0
2458208.79801 17.918 0.039 4.58 133.0
2458209.84082 17.755 0.032 4.49 109.0
2458210.85876 17.922 0.037 4.42 106.0
2458211.88807 17.870 0.033 4.04 113.0
2458212.89496 17.961 0.053 3.49 386.0
2458215.83655 18.048 0.053 4.35 220.0
2458220.76939 17.903 0.035 5.47 53.0
2458221.82818 17.957 0.032 4.59 55.0
2458222.87800 17.894 0.030 3.98 65.0
2458224.74774 17.922 0.034 4.50 72.0
2458226.84289 17.842 0.035 5.56 62.0
2458227.87398 17.900 0.030 3.96 61.0
2458228.93177 17.990 0.061 4.59 316.0
2458230.71950 17.879 0.034 5.26 65.0
2458232.85996 17.881 0.031 4.20 66.0
2458236.72471 17.873 0.031 3.29 136.0
2458238.85620 17.961 0.040 3.95 151.0
2458244.81438 17.920 0.035 4.42 89.0
2458245.88954 17.935 0.053 6.46 116.0
2458246.90282 17.985 0.056 6.42 120.0
2458247.83641 17.916 0.032 3.93 91.0
2458249.71250 18.042 0.048 6.81 65.0
2458250.66678 17.902 0.028 4.26 54.0
2458250.91896 17.925 0.041 5.34 85.0
2458251.86235 17.959 0.037 5.33 75.0
2458253.71793 17.913 0.033 5.10 58.0
2458254.76533 17.841 0.027 3.82 71.0
2458255.75162 17.838 0.030 4.18 63.0
2458256.67731 17.917 0.040 6.15 60.0
2458256.94169 17.951 0.068 5.78 262.0
2458257.88774 17.907 0.040 5.62 88.0
2458258.92135 17.788 0.024 3.51 81.0
2458259.91162 17.887 0.039 5.37 103.0
2458261.71986 17.912 0.030 3.54 67.0
2458262.71770 17.902 0.029 3.98 60.0
2458263.65276 17.879 0.029 3.81 82.0
2458264.68909 17.899 0.037 4.56 106.0
2458265.60231 17.936 0.066 6.38 195.0
2458265.88550 17.866 0.041 5.20 123.0
2458271.74962 17.843 0.051 5.29 222.0
2458383.55482 17.867 0.045 5.00 126.0
2458390.49515 17.955 0.050 6.34 92.0
2459979.85845 17.841 0.039 5.14 544.0
2459983.85457 17.850 0.042 5.39 616.0
2459993.83712 17.944 0.045 5.77 339.0
2459997.82313 17.889 0.041 5.94 374.0
2460001.81270 17.938 0.036 5.28 354.0
2460005.80554 17.917 0.036 5.13 376.0
