2457796.86338 18.431 0.038 5.03 632.0
2457798.88320 18.422 0.033 4.46 537.0
2457800.87614 18.406 0.033 4.69 476.0
2457802.86138 18.393 0.054 7.68 525.0
2457807.90017 18.397 0.049 5.02 1162.0
2457810.87857 18.474 0.031 4.76 353.0
2457813.84079 18.440 0.044 6.48 474.0
2457816.86921 18.452 0.039 6.07 354.0
2457819.80172 18.394 0.032 5.04 370.0
2457821.83927 18.492 0.040 5.69 402.0
2457823.84998 18.420 0.032 4.25 542.0
2457825.88214 18.402 0.031 4.49 506.0
2457827.85952 18.453 0.036 5.10 460.0
2457829.85544 18.409 0.049 5.78 820.0
2457834.89373 18.450 0.033 5.17 339.0
2457836.82875 18.424 0.032 5.43 298.0
2457837.88978 18.438 0.026 4.42 297.0
2457839.77529 18.431 0.026 4.46 273.0
2457840.84446 18.421 0.028 4.64 287.0
2457841.91067 18.439 0.035 5.57 334.0
2457843.74882 18.389 0.030 5.37 296.0
2457844.80062 18.480 0.028 4.54 271.0
2457845.84002 18.441 0.026 4.30 273.0
2457846.89937 18.423 0.030 5.01 299.0
2457848.71870 18.425 0.038 5.90 419.0
2457849.74649 18.406 0.036 5.81 397.0
2457850.77455 18.379 0.034 5.12 398.0
2457851.80757 18.414 0.033 5.04 389.0
2457853.87830 18.451 0.043 6.56 400.0
2457854.86552 18.414 0.033 4.75 477.0
2457855.91369 18.399 0.033 4.28 556.0
2457857.79836 18.407 0.065 6.76 1097.0
2457862.80785 18.488 0.039 5.82 359.0
2457863.91756 18.503 0.033 4.58 387.0
2457864.87906 18.444 0.024 3.77 330.0
2457865.88545 18.406 0.025 3.45 383.0
2457866.89191 18.426 0.024 3.36 342.0
2457867.90955 18.408 0.027 4.37 304.0
2457869.74053 18.430 0.027 4.37 308.0
2457870.76743 18.456 0.025 3.79 278.0
2457871.78158 18.441 0.025 3.73 330.0
2457872.81786 18.398 0.021 3.32 315.0
2457873.79226 18.419 0.022 3.54 285.0
2457874.78637 18.409 0.032 5.18 344.0
2457875.88240 18.420 0.030 4.55 408.0
2457876.83977 18.422 0.028 4.17 370.0
2457877.80943 18.396 0.024 3.47 345.0
2457878.85161 18.411 0.023 3.52 339.0
2457879.83943 18.407 0.048 7.65 370.0
2457880.86535 18.507 0.045 6.42 406.0
2457882.62935 18.315 0.053 7.87 703.0
2457883.83317 18.473 0.065 7.50 688.0
2457890.89693 18.519 0.058 6.86 606.0
2457893.86219 18.443 0.035 5.21 385.0
2457894.74931 18.419 0.031 5.31 315.0
2457895.64700 18.510 0.034 5.38 462.0
2457901.61359 18.393 0.044 7.50 371.0
2457902.60362 18.421 0.048 8.00 374.0
2457902.91188 18.437 0.054 7.27 523.0
2457904.60378 18.378 0.039 6.86 370.0
2457904.85714 18.422 0.032 4.95 354.0
2457905.71847 18.405 0.026 4.21 298.0
2457906.61060 18.432 0.037 5.84 385.0
2457906.86778 18.419 0.032 4.31 461.0
2457907.74728 18.467 0.029 3.95 525.0
2457908.71506 18.388 0.027 3.82 430.0
2457909.58999 18.566 0.050 5.88 637.0
2457909.83539 18.367 0.027 3.71 482.0
2457910.62257 18.472 0.041 5.69 504.0
2457910.88820 18.414 0.031 4.49 428.0
2457911.76719 18.379 0.051 6.82 621.0
2457916.70215 18.424 0.035 4.54 669.0
2457917.53707 18.488 0.063 7.79 618.0
2457917.78180 18.393 0.033 4.61 503.0
2457918.69139 18.419 0.037 4.90 735.0
2457922.74290 18.444 0.036 5.39 380.0
2457923.76475 18.342 0.034 5.75 377.0
2457924.58105 18.466 0.035 5.39 357.0
2457924.83047 18.447 0.029 3.80 428.0
2457925.75622 18.423 0.034 5.61 313.0
2457926.67445 18.436 0.033 5.57 305.0
2457932.78198 18.484 0.038 5.97 330.0
2457933.63952 18.433 0.032 5.66 270.0
2457934.57396 18.414 0.031 5.30 354.0
2457934.81989 18.433 0.034 5.49 315.0
2457935.67553 18.496 0.034 5.05 339.0
2457936.55218 18.448 0.034 5.31 359.0
2457936.82451 18.505 0.038 5.99 287.0
2457937.63654 18.378 0.026 4.09 330.0
2457938.56458 18.410 0.038 5.58 444.0
2457944.52463 18.460 0.045 5.65 696.0
2457944.61798 18.403 0.037 4.90 587.0
2457944.74825 18.485 0.055 6.75 586.0
2457945.50980 18.328 0.055 7.72 587.0
2457945.74830 18.434 0.030 4.06 464.0
2457946.59644 18.340 0.028 4.45 408.0
2457947.51785 18.394 0.036 6.25 337.0
2457947.79384 18.556 0.052 6.97 443.0
2457948.68364 18.393 0.031 4.48 538.0
2457949.62411 18.403 0.040 6.85 412.0
2457952.77681 18.497 0.039 6.13 308.0
2457953.67635 18.417 0.030 5.21 266.0
2457954.56813 18.430 0.026 4.01 307.0
2457955.76847 18.443 0.030 4.98 295.0
2457956.69684 18.449 0.029 4.38 305.0
2457957.77914 18.559 0.050 7.62 319.0
2457958.77563 18.414 0.036 5.99 346.0
2457959.67577 18.430 0.026 4.42 270.0
2457960.56136 18.440 0.026 4.61 258.0
2457961.57629 18.536 0.031 5.26 334.0
2457962.52196 18.393 0.026 4.21 325.0
2457964.58869 18.450 0.033 5.15 350.0
2457965.68151 18.445 0.031 4.44 373.0
2457966.65883 18.511 0.042 6.02 325.0
2457967.69165 18.469 0.048 6.75 468.0
2457971.53195 18.437 0.042 5.48 657.0
2457971.63169 18.419 0.037 4.62 596.0
2457971.72493 18.576 0.055 5.39 781.0
2457972.56650 18.329 0.049 6.63 584.0
